gene,species,timepoint,expression
gene_61,species_3,t0,0.09646516781969683
gene_61,species_3,t1,1.0378815512537556
gene_61,species_3,t2,0.9757463770253395
gene_61,species_3,t3,0.5897847114858353
gene_62,species_1,t0,0.9395756886811761
gene_62,species_1,t1,2.160667592431025
gene_62,species_1,t2,0.0
gene_62,species_1,t3,1.0488288847402487
gene_62,species_2,t0,0.8651311015553845
gene_62,species_2,t1,0.0
gene_62,species_2,t2,0.0
gene_62,species_2,t3,0.7958101918524919
gene_62,species_3,t0,0.03762033063757722
gene_62,species_3,t1,0.4773597974946657
gene_62,species_3,t2,0.4347060556870635
gene_62,species_3,t3,0.31164598248243386
gene_63,species_1,t0,0.6752209532488773
gene_63,species_1,t1,0.5621729972505956
gene_63,species_1,t2,0.0
gene_63,species_1,t3,0.08683192963929678
gene_63,species_2,t0,0.0
gene_63,species_2,t1,1.7842936196614305
gene_63,species_2,t2,0.2846235193663237
gene_63,species_2,t3,0.621865194436414
gene_63,species_3,t0,0.2003407116106614
gene_63,species_3,t1,0.8290901381559808
gene_63,species_3,t2,0.5208098070895959
gene_63,species_3,t3,0.0
gene_64,species_1,t0,0.0
gene_64,species_1,t1,2.0195928075444485
gene_64,species_1,t2,0.0
gene_64,species_1,t3,0.0
gene_64,species_2,t0,0.0
gene_64,species_2,t1,1.4595805898553131
gene_64,species_2,t2,0.0
gene_64,species_2,t3,0.7965454973462796
gene_64,species_3,t0,0.0
gene_64,species_3,t1,0.0
gene_64,species_3,t2,0.9280241904380347
gene_64,species_3,t3,1.0555936670161497
gene_65,species_1,t0,0.021509309018766062
gene_65,species_1,t1,0.13722372273796984
gene_65,species_1,t2,2.2408803994443964
gene_65,species_1,t3,1.0618098595453385
gene_65,species_2,t0,0.0
gene_65,species_2,t1,0.0
gene_65,species_2,t2,0.0
gene_65,species_2,t3,0.6271524341993976
gene_65,species_3,t0,0.0
gene_65,species_3,t1,0.0
gene_65,species_3,t2,0.0
gene_65,species_3,t3,0.4685464260788532
gene_66,species_1,t0,0.1798358388885925
gene_66,species_1,t1,0.8434057247553405
gene_66,species_1,t2,0.0
gene_66,species_1,t3,0.0
gene_66,species_2,t0,0.11480804336359891
gene_66,species_2,t1,0.05400828108573409
gene_66,species_2,t2,1.4094622587329926
gene_66,species_2,t3,0.5935589124141228
gene_66,species_3,t0,0.00472542670369732
gene_66,species_3,t1,0.0
gene_66,species_3,t2,0.6953600195830806
gene_66,species_3,t3,0.6150228040789265
gene_67,species_1,t0,0.08217574866437044
gene_67,species_1,t1,0.3073712491726952
gene_67,species_1,t2,1.9731757726194303
gene_67,species_1,t3,0.0
gene_67,species_2,t0,0.0362510427765763
gene_67,species_2,t1,0.0
gene_67,species_2,t2,1.6694782337357714
gene_67,species_2,t3,0.9085083130358036
gene_67,species_3,t0,0.05971305242906852
gene_67,species_3,t1,0.2694153459732248
gene_67,species_3,t2,0.0
gene_67,species_3,t3,0.0
gene_68,species_1,t0,1.6533503826942175
gene_68,species_1,t1,3.6907573654022308
gene_68,species_1,t2,0.3112615727370054
gene_68,species_1,t3,0.6107991990968126
gene_68,species_2,t0,1.5913870559929588
gene_68,species_2,t1,2.9401757378463005
gene_68,species_2,t2,0.7135517052775407
gene_68,species_2,t3,0.2405921657893765
gene_68,species_3,t0,0.10481259018713691
gene_68,species_3,t1,0.0
gene_68,species_3,t2,0.11609689566009102
gene_68,species_3,t3,0.06029111061800888
gene_69,species_1,t0,0.5231168284819994
gene_69,species_1,t1,2.555099582986582
gene_69,species_1,t2,0.3481276783066757
gene_69,species_1,t3,0.8561412788823585
gene_69,species_2,t0,0.3229660352359304
gene_69,species_2,t1,0.46453156645012167
gene_69,species_2,t2,1.5508737350656834
gene_69,species_2,t3,0.8900184911696604
gene_69,species_3,t0,0.47151749689352324
gene_69,species_3,t1,2.0648207787826722
gene_69,species_3,t2,0.6528305852978977
gene_69,species_3,t3,0.9165644111611123
gene_70,species_1,t0,4.279376229850032
gene_70,species_1,t1,8.3135444288317
gene_70,species_1,t2,1.4673010408861473
gene_70,species_1,t3,2.7245979096446518
gene_70,species_2,t0,4.773483675463314
gene_70,species_2,t1,8.447069802618953
gene_70,species_2,t2,1.172969157802442
gene_70,species_2,t3,0.0
gene_70,species_3,t0,0.2863543556495128
gene_70,species_3,t1,0.26040475817966113
gene_70,species_3,t2,0.0
gene_70,species_3,t3,0.029434381377145262
gene_71,species_1,t0,1.5881877419264419
gene_71,species_1,t1,0.0
gene_71,species_1,t2,0.0
gene_71,species_1,t3,0.5532224296540497
gene_71,species_2,t0,1.4364123426432847
gene_71,species_2,t1,2.560485405797849
gene_71,species_2,t2,0.0
gene_71,species_2,t3,0.0
gene_71,species_3,t0,0.0
gene_71,species_3,t1,0.0
gene_71,species_3,t2,0.13548264955693592
gene_71,species_3,t3,0.0
gene_72,species_1,t0,0.0
gene_72,species_1,t1,2.8908026670474714
gene_72,species_1,t2,0.0
gene_72,species_1,t3,1.4673820394455848
gene_72,species_2,t0,0.0
gene_72,species_2,t1,1.8524448344576618
gene_72,species_2,t2,0.8236227571392981
gene_72,species_2,t3,0.0
gene_72,species_3,t0,0.14068191987683343
gene_72,species_3,t1,0.6785308811630917
gene_72,species_3,t2,0.5313554710307233
gene_72,species_3,t3,0.6853896823524324
gene_73,species_1,t0,1.0570321845861617
gene_73,species_1,t1,2.746816087599834
gene_73,species_1,t2,0.0
gene_73,species_1,t3,0.0
gene_73,species_2,t0,0.6748604014734729
gene_73,species_2,t1,0.0
gene_73,species_2,t2,0.0933255712037394
gene_73,species_2,t3,0.0
gene_73,species_3,t0,0.16018759507040733
gene_73,species_3,t1,0.9763615111240501
gene_73,species_3,t2,0.396525826491075
gene_73,species_3,t3,0.0
gene_74,species_1,t0,0.0
gene_74,species_1,t1,2.356312182400696
gene_74,species_1,t2,3.9132379868904237
gene_74,species_1,t3,2.321489037098682
gene_74,species_2,t0,1.561787197026461
gene_74,species_2,t1,0.0
gene_74,species_2,t2,4.205417500777494
gene_74,species_2,t3,2.5778597168717483
gene_74,species_3,t0,0.4359323700804923
gene_74,species_3,t1,0.9145230551413425
gene_74,species_3,t2,0.9516159831898858
gene_74,species_3,t3,0.2134881288894783
gene_75,species_1,t0,0.4293261134142509
gene_75,species_1,t1,0.0
gene_75,species_1,t2,3.065361842885143
gene_75,species_1,t3,1.4655974845079482
gene_75,species_2,t0,0.0
gene_75,species_2,t1,1.8217050973238709
gene_75,species_2,t2,2.0616126324115824
gene_75,species_2,t3,0.0
gene_75,species_3,t0,0.22585336930768363
gene_75,species_3,t1,0.8363994563114827
gene_75,species_3,t2,0.0
gene_75,species_3,t3,0.8865894419812045
gene_76,species_1,t0,0.4867106887219085
gene_76,species_1,t1,0.5376291183065055
gene_76,species_1,t2,0.0
gene_76,species_1,t3,0.6007137469354147
gene_76,species_2,t0,0.0
gene_76,species_2,t1,1.969410913207361
gene_76,species_2,t2,0.6211932218947652
gene_76,species_2,t3,0.49935199710439215
gene_76,species_3,t0,0.49948284948137045
gene_76,species_3,t1,0.0
gene_76,species_3,t2,0.6948344393363716
gene_76,species_3,t3,0.632509532150092
gene_77,species_1,t0,0.8072638669153588
gene_77,species_1,t1,0.0
gene_77,species_1,t2,0.0
gene_77,species_1,t3,0.0
gene_77,species_2,t0,0.8492508446026965
gene_77,species_2,t1,1.2879223903408876
gene_77,species_2,t2,1.4401171163262363
gene_77,species_2,t3,0.8608915702308395
gene_77,species_3,t0,0.0
gene_77,species_3,t1,0.6376988611067356
gene_77,species_3,t2,0.0
gene_77,species_3,t3,0.0
gene_78,species_1,t0,0.0
gene_78,species_1,t1,0.5735441538729162
gene_78,species_1,t2,0.0
gene_78,species_1,t3,0.19215892107886912
gene_78,species_2,t0,0.9754801866538593
gene_78,species_2,t1,1.2518102029151492
gene_78,species_2,t2,0.42595637877393655
gene_78,species_2,t3,0.4272486015830138
gene_78,species_3,t0,0.1097569949281455
gene_78,species_3,t1,0.5621660188094819
gene_78,species_3,t2,0.0
gene_78,species_3,t3,0.0
gene_79,species_1,t0,0.8005515376613793
gene_79,species_1,t1,1.6464585437648895
gene_79,species_1,t2,0.0
gene_79,species_1,t3,0.0
gene_79,species_2,t0,2.101195142465419
gene_79,species_2,t1,3.8146877657258482
gene_79,species_2,t2,1.8092376221202207
gene_79,species_2,t3,1.59017004145923
gene_79,species_3,t0,0.9349636549581425
gene_79,species_3,t1,3.6525629699989786
gene_79,species_3,t2,0.0
gene_79,species_3,t3,1.4803651197072256
gene_80,species_1,t0,0.6933861696734003
gene_80,species_1,t1,1.572722462925874
gene_80,species_1,t2,1.822005252445676
gene_80,species_1,t3,1.2435371718930925
gene_80,species_2,t0,0.7785210609985014
gene_80,species_2,t1,1.7625239150791727
gene_80,species_2,t2,0.0
gene_80,species_2,t3,1.0246559742719494
gene_80,species_3,t0,0.0
gene_80,species_3,t1,0.0
gene_80,species_3,t2,0.42958335854117724
gene_80,species_3,t3,0.0037453669824541735
gene_81,species_1,t0,0.01784239670985914
gene_81,species_1,t1,0.9416439676580232
gene_81,species_1,t2,0.7667716954209084
gene_81,species_1,t3,0.5160144616694549
gene_81,species_2,t0,0.6223402921622824
gene_81,species_2,t1,0.0
gene_81,species_2,t2,0.44277157364121134
gene_81,species_2,t3,0.0
gene_81,species_3,t0,0.3360255241490503
gene_81,species_3,t1,1.2545116749796714
gene_81,species_3,t2,0.5877364958600353
gene_81,species_3,t3,0.0
gene_82,species_1,t0,0.10553249721191976
gene_82,species_1,t1,0.7699961226728389
gene_82,species_1,t2,0.0
gene_82,species_1,t3,1.4592244645882324
gene_82,species_2,t0,0.0
gene_82,species_2,t1,0.0
gene_82,species_2,t2,0.0
gene_82,species_2,t3,0.38170153815028995
gene_82,species_3,t0,0.2831735812887757
gene_82,species_3,t1,0.0
gene_82,species_3,t2,1.385541240360391
gene_82,species_3,t3,0.8806549524424085
gene_83,species_1,t0,1.2972656722686322
gene_83,species_1,t1,2.0037097266269837
gene_83,species_1,t2,1.0484266578744854
gene_83,species_1,t3,0.0
gene_83,species_2,t0,0.0
gene_83,species_2,t1,3.291040089122629
gene_83,species_2,t2,0.0
gene_83,species_2,t3,1.6631547950039978
gene_83,species_3,t0,0.3609249428315489
gene_83,species_3,t1,1.2470629681615013
gene_83,species_3,t2,0.12270641409632532
gene_83,species_3,t3,0.0
gene_84,species_1,t0,0.8410560848278533
gene_84,species_1,t1,2.014253479651779
gene_84,species_1,t2,2.602157417032422
gene_84,species_1,t3,0.0
gene_84,species_2,t0,0.5924508775221873
gene_84,species_2,t1,1.5605959875509576
gene_84,species_2,t2,2.1554993279667674
gene_84,species_2,t3,1.3723982306474176
gene_84,species_3,t0,0.0
gene_84,species_3,t1,0.05070155099692446
gene_84,species_3,t2,0.7488915602274118
gene_84,species_3,t3,0.0
gene_85,species_1,t0,0.1362800925363803
gene_85,species_1,t1,2.707383086174427
gene_85,species_1,t2,0.7014033560536898
gene_85,species_1,t3,1.0005647503810324
gene_85,species_2,t0,0.0
gene_85,species_2,t1,2.48525409308334
gene_85,species_2,t2,2.1567988470279884
gene_85,species_2,t3,1.5228903413943762
gene_85,species_3,t0,0.0
gene_85,species_3,t1,3.4337095659125936
gene_85,species_3,t2,1.2366751177315267
gene_85,species_3,t3,1.2888299147576263
gene_86,species_1,t0,0.6566202758957247
gene_86,species_1,t1,1.9865262916814919
gene_86,species_1,t2,0.0
gene_86,species_1,t3,1.644800133786188
gene_86,species_2,t0,0.0
gene_86,species_2,t1,0.0
gene_86,species_2,t2,2.066699781516468
gene_86,species_2,t3,1.3285758228065916
gene_86,species_3,t0,0.12787722037892285
gene_86,species_3,t1,0.310790661982234
gene_86,species_3,t2,1.0876186848720746
gene_86,species_3,t3,0.0
gene_87,species_1,t0,0.47856192857449853
gene_87,species_1,t1,0.0
gene_87,species_1,t2,1.0907260519579074
gene_87,species_1,t3,0.26386716820384304
gene_87,species_2,t0,0.0
gene_87,species_2,t1,0.0
gene_87,species_2,t2,1.4559119137711078
gene_87,species_2,t3,0.914202589366929
gene_87,species_3,t0,0.0
gene_87,species_3,t1,1.0474136091003043
gene_87,species_3,t2,0.0
gene_87,species_3,t3,0.0
gene_88,species_1,t0,0.0
gene_88,species_1,t1,3.3656054901032415
gene_88,species_1,t2,4.2183863232148875
gene_88,species_1,t3,0.0
gene_88,species_2,t0,2.040309917704172
gene_88,species_2,t1,3.7016448337582015
gene_88,species_2,t2,3.9429427057504256
gene_88,species_2,t3,0.0
gene_88,species_3,t0,0.0
gene_88,species_3,t1,0.17167863555331173
gene_88,species_3,t2,1.5674156530991423
gene_88,species_3,t3,0.8041972731521421
gene_89,species_1,t0,0.0
gene_89,species_1,t1,1.8916328029872145
gene_89,species_1,t2,2.152057821603
gene_89,species_1,t3,1.3694695440679274
gene_89,species_2,t0,1.7254257551875842
gene_89,species_2,t1,3.023628184641017
gene_89,species_2,t2,0.0
gene_89,species_2,t3,0.0
gene_89,species_3,t0,0.5921338751408949
gene_89,species_3,t1,0.947851675587151
gene_89,species_3,t2,0.0
gene_89,species_3,t3,0.0
gene_90,species_1,t0,0.8245155979961059
gene_90,species_1,t1,3.2850216421677034
gene_90,species_1,t2,0.0
gene_90,species_1,t3,1.4419964466013648
gene_90,species_2,t0,0.0
gene_90,species_2,t1,0.29340610358503955
gene_90,species_2,t2,0.7042659888478068
gene_90,species_2,t3,0.0
gene_90,species_3,t0,0.4857237299699683
gene_90,species_3,t1,2.000750689512042
gene_90,species_3,t2,0.0
gene_90,species_3,t3,0.0
gene_91,species_1,t0,1.480926771725673
gene_91,species_1,t1,0.0
gene_91,species_1,t2,0.0
gene_91,species_1,t3,0.0
gene_91,species_2,t0,1.1345332924252658
gene_91,species_2,t1,0.0
gene_91,species_2,t2,0.0
gene_91,species_2,t3,1.7304285408253388
gene_91,species_3,t0,0.1284948020111431
gene_91,species_3,t1,1.426373626403003
gene_91,species_3,t2,1.829112365728276
gene_91,species_3,t3,0.0
gene_92,species_1,t0,0.0
gene_92,species_1,t1,0.0
gene_92,species_1,t2,1.6244621532626444
gene_92,species_1,t3,0.0
gene_92,species_2,t0,0.0
gene_92,species_2,t1,0.5908887384111677
gene_92,species_2,t2,1.6552593900909822
gene_92,species_2,t3,0.0
gene_92,species_3,t0,0.0
gene_92,species_3,t1,0.0
gene_92,species_3,t2,0.6114445674793905
gene_92,species_3,t3,0.13989307594068903
gene_93,species_1,t0,0.0
gene_93,species_1,t1,0.43799285391544945
gene_93,species_1,t2,1.1053394268300132
gene_93,species_1,t3,0.8137950689674709
gene_93,species_2,t0,0.11895201823243479
gene_93,species_2,t1,0.2827750304389813
gene_93,species_2,t2,0.9264963752283011
gene_93,species_2,t3,0.3443479737809062
gene_93,species_3,t0,0.0
gene_93,species_3,t1,0.12864733219117358
gene_93,species_3,t2,0.3958596237136085
gene_93,species_3,t3,0.3837061567566339
gene_94,species_1,t0,0.4988643268441052
gene_94,species_1,t1,0.0
gene_94,species_1,t2,0.0
gene_94,species_1,t3,0.14581843220419877
gene_94,species_2,t0,0.7611140271858845
gene_94,species_2,t1,0.0
gene_94,species_2,t2,0.11473229163028965
gene_94,species_2,t3,0.4254882303580807
gene_94,species_3,t0,0.25240447536920746
gene_94,species_3,t1,0.6997280483305643
gene_94,species_3,t2,0.2538846263861344
gene_94,species_3,t3,0.5575949287819177
gene_95,species_1,t0,2.473520302039275
gene_95,species_1,t1,0.0
gene_95,species_1,t2,4.555537749792309
gene_95,species_1,t3,3.883795342119714
gene_95,species_2,t0,2.2854104372846886
gene_95,species_2,t1,4.325816666941885
gene_95,species_2,t2,3.0609729427301184
gene_95,species_2,t3,2.4236984345406802
gene_95,species_3,t0,0.05316750725961689
gene_95,species_3,t1,0.0
gene_95,species_3,t2,1.8744387890154361
gene_95,species_3,t3,1.3175225942402777
gene_96,species_1,t0,0.0
gene_96,species_1,t1,3.293978898674166
gene_96,species_1,t2,0.0
gene_96,species_1,t3,1.949809815253663
gene_96,species_2,t0,0.5080877846791092
gene_96,species_2,t1,0.8660129013917114
gene_96,species_2,t2,0.2984082291357827
gene_96,species_2,t3,0.45690218235480884
gene_96,species_3,t0,0.8816224732751491
gene_96,species_3,t1,2.933005399091633
gene_96,species_3,t2,1.4197155727136073
gene_96,species_3,t3,1.5078457819320688
gene_97,species_1,t0,0.3063385321586514
gene_97,species_1,t1,0.0
gene_97,species_1,t2,1.383626337485334
gene_97,species_1,t3,0.4944421860870478
gene_97,species_2,t0,0.0
gene_97,species_2,t1,0.0
gene_97,species_2,t2,0.0
gene_97,species_2,t3,0.2832950613796602
gene_97,species_3,t0,0.146491464046209
gene_97,species_3,t1,0.3623590182853499
gene_97,species_3,t2,0.0
gene_97,species_3,t3,0.35076241493866994
gene_98,species_1,t0,0.0
gene_98,species_1,t1,0.14372569994385395
gene_98,species_1,t2,0.0
gene_98,species_1,t3,0.2543269555248708
gene_98,species_2,t0,0.9524409735269002
gene_98,species_2,t1,1.321187318745435
gene_98,species_2,t2,0.0
gene_98,species_2,t3,1.1016235016068818
gene_98,species_3,t0,0.3507506833490278
gene_98,species_3,t1,0.9184950917703164
gene_98,species_3,t2,0.19581075802668896
gene_98,species_3,t3,0.21552736542739967
gene_99,species_1,t0,0.6880336992076146
gene_99,species_1,t1,2.1895231165052165
gene_99,species_1,t2,1.746072448412989
gene_99,species_1,t3,1.3594545312769915
gene_99,species_2,t0,0.9316027964801439
gene_99,species_2,t1,0.0
gene_99,species_2,t2,0.0
gene_99,species_2,t3,1.0452504433190486
gene_99,species_3,t0,0.12178705628642994
gene_99,species_3,t1,0.029027947377141983
gene_99,species_3,t2,0.4241781721129543
gene_99,species_3,t3,0.21655353194544047
gene_100,species_1,t0,1.1019427127514558
gene_100,species_1,t1,0.0
gene_100,species_1,t2,0.0
gene_100,species_1,t3,0.0
gene_100,species_2,t0,0.9634201061686841
gene_100,species_2,t1,1.5922916106622866
gene_100,species_2,t2,0.0
gene_100,species_2,t3,0.09039815603087596
gene_100,species_3,t0,0.21922196145024536
gene_100,species_3,t1,0.2876221506931709
gene_100,species_3,t2,0.32979801195928404
gene_100,species_3,t3,0.07324630547052796
gene_101,species_1,t0,0.16539111169102633
gene_101,species_1,t1,0.7000569510511513
gene_101,species_1,t2,0.0
gene_101,species_1,t3,0.0
gene_101,species_2,t0,0.7244390159881667
gene_101,species_2,t1,1.3633168203468031
gene_101,species_2,t2,1.0884753715768112
gene_101,species_2,t3,0.0
gene_101,species_3,t0,0.0
gene_101,species_3,t1,0.0
gene_101,species_3,t2,0.0
gene_101,species_3,t3,0.6208149110881692
gene_102,species_1,t0,0.44874333327637966
gene_102,species_1,t1,1.452727252276389
gene_102,species_1,t2,0.7048505768135871
gene_102,species_1,t3,0.7597217283327911
gene_102,species_2,t0,0.0
gene_102,species_2,t1,0.4364338278770698
gene_102,species_2,t2,0.0
gene_102,species_2,t3,0.2131072403340089
gene_102,species_3,t0,0.0
gene_102,species_3,t1,0.7992491700758501
gene_102,species_3,t2,0.5245229909718446
gene_102,species_3,t3,0.6009834150139601
gene_103,species_1,t0,1.0790934291724972
gene_103,species_1,t1,3.5232795993565507
gene_103,species_1,t2,2.6797200659391387
gene_103,species_1,t3,2.2614309754987354
gene_103,species_2,t0,0.6297176898754355
gene_103,species_2,t1,1.2175720452618275
gene_103,species_2,t2,0.0
gene_103,species_2,t3,0.6871190545778693
gene_103,species_3,t0,0.0
gene_103,species_3,t1,1.3976409939290984
gene_103,species_3,t2,1.3077572760418206
gene_103,species_3,t3,1.0495119545961673
gene_104,species_1,t0,0.0
gene_104,species_1,t1,1.429769206491694
gene_104,species_1,t2,0.5215734028180722
gene_104,species_1,t3,0.4689046719912304
gene_104,species_2,t0,1.1077973866018447
gene_104,species_2,t1,0.0
gene_104,species_2,t2,0.8169942011372648
gene_104,species_2,t3,1.0023104923251487
gene_104,species_3,t0,0.1506864085489351
gene_104,species_3,t1,0.673906454727703
gene_104,species_3,t2,0.0
gene_104,species_3,t3,0.0
gene_105,species_1,t0,1.9499190038639926
gene_105,species_1,t1,0.0
gene_105,species_1,t2,0.2597325936721364
gene_105,species_1,t3,0.0
gene_105,species_2,t0,1.7727108291216913
gene_105,species_2,t1,3.5122724351964374
gene_105,species_2,t2,0.342652585106336
gene_105,species_2,t3,0.35682505676027537
gene_105,species_3,t0,0.294033809781174
gene_105,species_3,t1,0.862875142566843
gene_105,species_3,t2,0.1539426492668194
gene_105,species_3,t3,0.18327229218133376
gene_106,species_1,t0,0.0
gene_106,species_1,t1,0.08837467007624242
gene_106,species_1,t2,1.0786310351206378
gene_106,species_1,t3,0.0
gene_106,species_2,t0,0.20514107427673955
gene_106,species_2,t1,0.0
gene_106,species_2,t2,0.0
gene_106,species_2,t3,0.6384391144713479
gene_106,species_3,t0,0.10467893237738768
gene_106,species_3,t1,0.16046266488951563
gene_106,species_3,t2,0.36282782488790233
gene_106,species_3,t3,0.08813096145465119
gene_107,species_1,t0,0.22213308657675693
gene_107,species_1,t1,0.900673038579022
gene_107,species_1,t2,0.0
gene_107,species_1,t3,0.0
gene_107,species_2,t0,0.0
gene_107,species_2,t1,0.22290108516250398
gene_107,species_2,t2,0.2558354198669566
gene_107,species_2,t3,0.0
gene_107,species_3,t0,0.0
gene_107,species_3,t1,0.39328737103518646
